#wvn cm-1        wvl um           modulation
3946.74449       2.53373382       0.016239596       
3946.94449       2.53360543       0.0155624139      
3947.14449       2.53347706       0.0158908668      
3947.34449       2.53334869       0.0164095059      
3947.54449       2.53322034       0.0164487898      
3947.74449       2.533092         0.0164489395      
3947.94449       2.53296368       0.0159651694      
3948.14449       2.53283537       0.0156475105      
3948.34449       2.53270707       0.0164580298      
3948.54449       2.53257878       0.015958452       
3948.74449       2.53245051       0.0158525635      
3948.94449       2.53232225       0.0158113061      
3949.14449       2.532194         0.0155557581      
3949.34449       2.53206577       0.0154292545      
3949.54449       2.53193755       0.0161890241      
3949.74449       2.53180934       0.0162227285      
3949.94449       2.53168115       0.0155687645      
3950.14449       2.53155297       0.0164621117      
3950.34449       2.5314248        0.0163224807      
3950.54449       2.53129664       0.0159258878      
3950.74449       2.5311685        0.0160243267      
3950.94449       2.53104037       0.015979508       
3951.14449       2.53091225       0.015904456       
3951.34449       2.53078415       0.0155938662      
3951.54449       2.53065606       0.0155136911      
3951.74449       2.53052798       0.0154337003      
3951.94449       2.53039991       0.0156962943      
3952.14449       2.53027186       0.0159068189      
3952.34449       2.53014382       0.0161325736      
3952.54449       2.5300158        0.0160386746      
3952.74449       2.52988778       0.0154271802      
3952.94449       2.52975978       0.0158810358      
3953.14449       2.5296318        0.0161378932      
3953.34449       2.52950382       0.0160441753      
3953.54449       2.52937586       0.0159037379      
3953.74449       2.52924791       0.016293435       
3953.94449       2.52911998       0.0157541727      
3954.14449       2.52899206       0.0161441836      
3954.34449       2.52886415       0.016170435       
3954.54449       2.52873625       0.0162325758      
3954.74449       2.52860837       0.0154890186      
3954.94449       2.52848049       0.0157012724      
3955.14449       2.52835264       0.0159073311      
3955.34449       2.52822479       0.0163543656      
3955.54449       2.52809696       0.0162172354      
3955.74449       2.52796914       0.0161007401      
3955.94449       2.52784133       0.015949783       
3956.14449       2.52771354       0.0162304762      
3956.34449       2.52758576       0.0161393542      
3956.54449       2.52745799       0.0157498189      
3956.74449       2.52733024       0.015804484       
3956.94449       2.5272025        0.0163620046      
3957.14449       2.52707477       0.0163571661      
3957.34449       2.52694705       0.0157483124      
3957.54449       2.52681935       0.0159863663      
3957.74449       2.52669166       0.0160680606      
3957.94449       2.52656398       0.0157845047      
3958.14449       2.52643632       0.0159427792      
3958.34449       2.52630867       0.016325055       
3958.54449       2.52618103       0.0158739144      
3958.74449       2.52605341       0.0156265006      
3958.94449       2.52592579       0.0154926239      
3959.14449       2.52579819       0.0163229056      
3959.34449       2.52567061       0.0160609427      
3959.54449       2.52554303       0.0162662403      
3959.74449       2.52541547       0.0163605211      
3959.94449       2.52528792       0.0163335569      
3960.14449       2.52516039       0.0158195735      
3960.34449       2.52503287       0.0159545131      
3960.54449       2.52490536       0.0154170409      
3960.74449       2.52477786       0.0162262003      
3960.94449       2.52465038       0.0159159703      
3961.14449       2.52452291       0.0160123314      
3961.34449       2.52439545       0.0161882867      
3961.54449       2.524268         0.0156800743      
3961.74449       2.52414057       0.0164207037      
3961.94449       2.52401315       0.0164161102      
3962.14449       2.52388575       0.0164599779      
3962.34449       2.52375835       0.0163909346      
3962.54449       2.52363097       0.0156951538      
3962.74449       2.5235036        0.0155405479      
3962.94449       2.52337625       0.0156833675      
3963.14449       2.52324891       0.0159556904      
3963.34449       2.52312158       0.0157467222      
3963.54449       2.52299426       0.0158026295      
3963.74449       2.52286696       0.0156786244      
3963.94449       2.52273967       0.0163578007      
3964.14449       2.52261239       0.0157637207      
3964.34449       2.52248512       0.0158579588      
3964.54449       2.52235787       0.0160276749      
3964.74449       2.52223063       0.0159876888      
3964.94449       2.52210341       0.0164095566      
3965.14449       2.52197619       0.0158921002      
3965.34449       2.52184899       0.0158714981      
3965.54449       2.5217218        0.0159235351      
3965.74449       2.52159463       0.0159780993      
3965.94449       2.52146747       0.0158413976      
3966.14449       2.52134032       0.0156005536      
3966.34449       2.52121318       0.0159466724      
3966.54449       2.52108606       0.015769892       
3966.74449       2.52095894       0.0161599127      
3966.94449       2.52083185       0.0161893161      
3967.14449       2.52070476       0.0155312681      
3967.34449       2.52057769       0.0160790693      
3967.54449       2.52045063       0.0161904949      
3967.74449       2.52032358       0.0157388812      
3967.94449       2.52019655       0.0156639741      
3968.14449       2.52006953       0.0158387736      
3968.34449       2.51994252       0.0157517026      
3968.54449       2.51981552       0.0158434476      
3968.74449       2.51968854       0.0157532031      
3968.94449       2.51956157       0.0160637784      
3969.14449       2.51943461       0.0161485219      
3969.34449       2.51930767       0.0164496082      
3969.54449       2.51918073       0.0156714016      
3969.74449       2.51905381       0.0156987837      
3969.94449       2.51892691       0.0160292916      
3970.14449       2.51880001       0.0159328613      
3970.34449       2.51867313       0.0156582605      
3970.54449       2.51854627       0.0160185037      
3970.74449       2.51841941       0.0163555362      
3970.94449       2.51829257       0.0159757128      
3971.14449       2.51816574       0.0157337559      
3971.34449       2.51803892       0.0158073812      
3971.54449       2.51791212       0.0158435747      
3971.74449       2.51778533       0.0160770138      
3971.94449       2.51765855       0.0153882485      
3972.14449       2.51753178       0.0163377999      
3972.34449       2.51740503       0.016374506       
3972.54449       2.51727829       0.0154143151      
3972.74449       2.51715156       0.0160917842      
3972.94449       2.51702485       0.0155558547      
3973.14449       2.51689815       0.01541772        
3973.34449       2.51677146       0.0156376644      
3973.54449       2.51664478       0.0161048738      
3973.74449       2.51651812       0.0162163922      
3973.94449       2.51639147       0.0161676911      
3974.14449       2.51626483       0.0160769203      
3974.34449       2.5161382        0.0157654308      
3974.54449       2.51601159       0.0157717774      
3974.74449       2.51588499       0.0162723424      
3974.94449       2.5157584        0.0163048917      
3975.14449       2.51563183       0.0158590885      
3975.34449       2.51550527       0.01643447        
3975.54449       2.51537872       0.0159319206      
3975.74449       2.51525218       0.0161546951      
3975.94449       2.51512566       0.0163714215      
3976.14449       2.51499915       0.0164354526      
